"","country","year","id","tot_gas","all_gas","ch4","co2","fgas","n2o","mean_year_tempeC","year_deaths"
"801","Japan",1992,"Japan-1992",1137.15,1137.15,37.08,1041.79,30.23,28.04,10.7083333333333,272165
"802","Japan",1992,"Japan-1992",1041.79,1137.15,37.08,1041.79,30.23,28.04,10.7083333333333,272165
"803","Japan",1992,"Japan-1992",30.23,1137.15,37.08,1041.79,30.23,28.04,10.7083333333333,272165
"804","Japan",1992,"Japan-1992",37.08,1137.15,37.08,1041.79,30.23,28.04,10.7083333333333,272165
"805","Japan",1992,"Japan-1992",28.04,1137.15,37.08,1041.79,30.23,28.04,10.7083333333333,272165
"806","Japan",1993,"Japan-1993",1129.63,1129.63,36.47,1033.99,31.12,28.06,10.225,292648
"807","Japan",1993,"Japan-1993",1033.99,1129.63,36.47,1033.99,31.12,28.06,10.225,292648
"808","Japan",1993,"Japan-1993",31.12,1129.63,36.47,1033.99,31.12,28.06,10.225,292648
"809","Japan",1993,"Japan-1993",36.47,1129.63,36.47,1033.99,31.12,28.06,10.225,292648
"810","Japan",1993,"Japan-1993",28.06,1129.63,36.47,1033.99,31.12,28.06,10.225,292648
"811","Japan",1994,"Japan-1994",1186.79,1186.79,36.17,1087.22,33.93,29.47,11.4333333333333,298055
"812","Japan",1994,"Japan-1994",1087.22,1186.79,36.17,1087.22,33.93,29.47,11.4333333333333,298055
"813","Japan",1994,"Japan-1994",33.93,1186.79,36.17,1087.22,33.93,29.47,11.4333333333333,298055
"814","Japan",1994,"Japan-1994",36.17,1186.79,36.17,1087.22,33.93,29.47,11.4333333333333,298055
"815","Japan",1994,"Japan-1994",29.47,1186.79,36.17,1087.22,33.93,29.47,11.4333333333333,298055
"816","Latvia",1990,"Latvia-1990",12.38,12.38,4.03,5.84,0.02,2.55,7.34166666666667,1212
"817","Latvia",1990,"Latvia-1990",5.84,12.38,4.03,5.84,0.02,2.55,7.34166666666667,1212
"818","Latvia",1990,"Latvia-1990",4.03,12.38,4.03,5.84,0.02,2.55,7.34166666666667,1212
"819","Latvia",1990,"Latvia-1990",2.55,12.38,4.03,5.84,0.02,2.55,7.34166666666667,1212
"820","Latvia",1990,"Latvia-1990",0.02,12.38,4.03,5.84,0.02,2.55,7.34166666666667,1212
"821","Latvia",1991,"Latvia-1991",10.66,10.66,4.02,4.27,0.02,2.42,6.68333333333333,1061
"822","Latvia",1991,"Latvia-1991",4.27,10.66,4.02,4.27,0.02,2.42,6.68333333333333,1061
"823","Latvia",1991,"Latvia-1991",4.02,10.66,4.02,4.27,0.02,2.42,6.68333333333333,1061
"824","Latvia",1991,"Latvia-1991",2.42,10.66,4.02,4.27,0.02,2.42,6.68333333333333,1061
"825","Latvia",1991,"Latvia-1991",0.02,10.66,4.02,4.27,0.02,2.42,6.68333333333333,1061
"826","Latvia",1992,"Latvia-1992",7.97,7.97,4.55,1.01,0.02,2.38,7.00833333333333,1010
"827","Latvia",1992,"Latvia-1992",1.01,7.97,4.55,1.01,0.02,2.38,7.00833333333333,1010
"828","Latvia",1992,"Latvia-1992",4.55,7.97,4.55,1.01,0.02,2.38,7.00833333333333,1010
"829","Latvia",1992,"Latvia-1992",2.38,7.97,4.55,1.01,0.02,2.38,7.00833333333333,1010
"830","Latvia",1992,"Latvia-1992",0.02,7.97,4.55,1.01,0.02,2.38,7.00833333333333,1010
"831","Latvia",1993,"Latvia-1993",4.78,4.78,3.93,-1.2,0.02,2.03,5.84166666666667,1213
"832","Latvia",1993,"Latvia-1993",-1.2,4.78,3.93,-1.2,0.02,2.03,5.84166666666667,1213
"833","Latvia",1993,"Latvia-1993",3.93,4.78,3.93,-1.2,0.02,2.03,5.84166666666667,1213
"834","Latvia",1993,"Latvia-1993",2.03,4.78,3.93,-1.2,0.02,2.03,5.84166666666667,1213
"835","Latvia",1993,"Latvia-1993",0.02,4.78,3.93,-1.2,0.02,2.03,5.84166666666667,1213
"836","Latvia",1994,"Latvia-1994",1.8,1.8,2.85,-2.74,0.02,1.67,6.14166666666667,1580
"837","Latvia",1994,"Latvia-1994",-2.74,1.8,2.85,-2.74,0.02,1.67,6.14166666666667,1580
"838","Latvia",1994,"Latvia-1994",2.85,1.8,2.85,-2.74,0.02,1.67,6.14166666666667,1580
"839","Latvia",1994,"Latvia-1994",1.67,1.8,2.85,-2.74,0.02,1.67,6.14166666666667,1580
"840","Latvia",1994,"Latvia-1994",0.02,1.8,2.85,-2.74,0.02,1.67,6.14166666666667,1580
"841","Latvia",1995,"Latvia-1995",0.13,0.13,2.59,-3.89,0.02,1.41,6.59166666666667,1524
"842","Latvia",1995,"Latvia-1995",-3.89,0.13,2.59,-3.89,0.02,1.41,6.59166666666667,1524
"843","Latvia",1995,"Latvia-1995",2.59,0.13,2.59,-3.89,0.02,1.41,6.59166666666667,1524
"844","Latvia",1995,"Latvia-1995",1.41,0.13,2.59,-3.89,0.02,1.41,6.59166666666667,1524
"845","Latvia",1995,"Latvia-1995",0.02,0.13,2.59,-3.89,0.02,1.41,6.59166666666667,1524
"846","Luxembourg",1990,"Luxembourg-1990",11.56,11.56,0.6,10.68,0,0.28,10.05,721
"847","Luxembourg",1990,"Luxembourg-1990",10.68,11.56,0.6,10.68,0,0.28,10.05,721
"848","Luxembourg",1990,"Luxembourg-1990",0.6,11.56,0.6,10.68,0,0.28,10.05,721
"849","Luxembourg",1990,"Luxembourg-1990",0.28,11.56,0.6,10.68,0,0.28,10.05,721
"850","Luxembourg",1990,"Luxembourg-1990",0,11.56,0.6,10.68,0,0.28,10.05,721
"851","Luxembourg",1991,"Luxembourg-1991",12.04,12.04,0.61,11.14,0,0.28,9.03333333333333,715
"852","Luxembourg",1991,"Luxembourg-1991",11.14,12.04,0.61,11.14,0,0.28,9.03333333333333,715
"853","Luxembourg",1991,"Luxembourg-1991",0.61,12.04,0.61,11.14,0,0.28,9.03333333333333,715
"854","Luxembourg",1991,"Luxembourg-1991",0.28,12.04,0.61,11.14,0,0.28,9.03333333333333,715
"855","Luxembourg",1991,"Luxembourg-1991",0,12.04,0.61,11.14,0,0.28,9.03333333333333,715
"856","Luxembourg",1992,"Luxembourg-1992",11.72,11.72,0.6,10.83,0.01,0.28,9.80833333333333,784
"857","Luxembourg",1992,"Luxembourg-1992",10.83,11.72,0.6,10.83,0.01,0.28,9.80833333333333,784
"858","Luxembourg",1992,"Luxembourg-1992",0.6,11.72,0.6,10.83,0.01,0.28,9.80833333333333,784
"859","Luxembourg",1992,"Luxembourg-1992",0.28,11.72,0.6,10.83,0.01,0.28,9.80833333333333,784
"860","Luxembourg",1992,"Luxembourg-1992",0.01,11.72,0.6,10.83,0.01,0.28,9.80833333333333,784
"861","Luxembourg",1993,"Luxembourg-1993",11.93,11.93,0.6,11.03,0.02,0.28,9.24166666666667,794
"862","Luxembourg",1993,"Luxembourg-1993",11.03,11.93,0.6,11.03,0.02,0.28,9.24166666666667,794
"863","Luxembourg",1993,"Luxembourg-1993",0.6,11.93,0.6,11.03,0.02,0.28,9.24166666666667,794
"864","Luxembourg",1993,"Luxembourg-1993",0.28,11.93,0.6,11.03,0.02,0.28,9.24166666666667,794
"865","Luxembourg",1993,"Luxembourg-1993",0.02,11.93,0.6,11.03,0.02,0.28,9.24166666666667,794
"866","Luxembourg",1994,"Luxembourg-1994",11.09,11.09,0.59,10.2,0.02,0.29,10.4,781
"867","Luxembourg",1994,"Luxembourg-1994",10.2,11.09,0.59,10.2,0.02,0.29,10.4,781
"868","Luxembourg",1994,"Luxembourg-1994",0.59,11.09,0.59,10.2,0.02,0.29,10.4,781
"869","Luxembourg",1994,"Luxembourg-1994",0.29,11.09,0.59,10.2,0.02,0.29,10.4,781
"870","Luxembourg",1994,"Luxembourg-1994",0.02,11.09,0.59,10.2,0.02,0.29,10.4,781
"871","Luxembourg",1995,"Luxembourg-1995",8.94,8.94,0.59,8.04,0.02,0.29,9.84166666666667,750
"872","Luxembourg",1995,"Luxembourg-1995",8.04,8.94,0.59,8.04,0.02,0.29,9.84166666666667,750
"873","Luxembourg",1995,"Luxembourg-1995",0.59,8.94,0.59,8.04,0.02,0.29,9.84166666666667,750
"874","Luxembourg",1995,"Luxembourg-1995",0.29,8.94,0.59,8.04,0.02,0.29,9.84166666666667,750
"875","Luxembourg",1995,"Luxembourg-1995",0.02,8.94,0.59,8.04,0.02,0.29,9.84166666666667,750
"876","Luxembourg",1996,"Luxembourg-1996",9.02,9.02,0.59,8.12,0.02,0.29,8.18333333333333,778
"877","Luxembourg",1996,"Luxembourg-1996",8.12,9.02,0.59,8.12,0.02,0.29,8.18333333333333,778
"878","Luxembourg",1996,"Luxembourg-1996",0.59,9.02,0.59,8.12,0.02,0.29,8.18333333333333,778
"879","Luxembourg",1996,"Luxembourg-1996",0.29,9.02,0.59,8.12,0.02,0.29,8.18333333333333,778
"880","Luxembourg",1996,"Luxembourg-1996",0.02,9.02,0.59,8.12,0.02,0.29,8.18333333333333,778
"881","Luxembourg",1997,"Luxembourg-1997",8.52,8.52,0.58,7.63,0.02,0.29,9.69166666666667,795
"882","Luxembourg",1997,"Luxembourg-1997",7.63,8.52,0.58,7.63,0.02,0.29,9.69166666666667,795
"883","Luxembourg",1997,"Luxembourg-1997",0.58,8.52,0.58,7.63,0.02,0.29,9.69166666666667,795
"884","Luxembourg",1997,"Luxembourg-1997",0.29,8.52,0.58,7.63,0.02,0.29,9.69166666666667,795
"885","Luxembourg",1997,"Luxembourg-1997",0.02,8.52,0.58,7.63,0.02,0.29,9.69166666666667,795
"886","Mexico",1990,"Mexico-1990",417.45,417.45,88.1,290.01,1.87,37.47,20.9583333333333,110214
"887","Mexico",1990,"Mexico-1990",290.01,417.45,88.1,290.01,1.87,37.47,20.9583333333333,110214
"888","Mexico",1990,"Mexico-1990",88.1,417.45,88.1,290.01,1.87,37.47,20.9583333333333,110214
"889","Mexico",1990,"Mexico-1990",37.47,417.45,88.1,290.01,1.87,37.47,20.9583333333333,110214
"890","Mexico",1990,"Mexico-1990",1.87,417.45,88.1,290.01,1.87,37.47,20.9583333333333,110214
"891","Mexico",1991,"Mexico-1991",435.45,435.45,88.71,308.41,1.97,36.36,20.8916666666667,101413
"892","Mexico",1991,"Mexico-1991",308.41,435.45,88.71,308.41,1.97,36.36,20.8916666666667,101413
"893","Mexico",1991,"Mexico-1991",88.71,435.45,88.71,308.41,1.97,36.36,20.8916666666667,101413
"894","Mexico",1991,"Mexico-1991",36.36,435.45,88.71,308.41,1.97,36.36,20.8916666666667,101413
"895","Mexico",1991,"Mexico-1991",1.97,435.45,88.71,308.41,1.97,36.36,20.8916666666667,101413
"896","Mexico",1992,"Mexico-1992",438.32,438.32,88.15,312.07,1.7,36.4,20.6916666666667,98801
"897","Mexico",1992,"Mexico-1992",312.07,438.32,88.15,312.07,1.7,36.4,20.6916666666667,98801
"898","Mexico",1992,"Mexico-1992",88.15,438.32,88.15,312.07,1.7,36.4,20.6916666666667,98801
"899","Mexico",1992,"Mexico-1992",36.4,438.32,88.15,312.07,1.7,36.4,20.6916666666667,98801
"900","Mexico",1992,"Mexico-1992",1.7,438.32,88.15,312.07,1.7,36.4,20.6916666666667,98801
"901","Mexico",1993,"Mexico-1993",458,458,95.98,323.14,1.99,36.89,20.95,99017
"902","Mexico",1993,"Mexico-1993",323.14,458,95.98,323.14,1.99,36.89,20.95,99017
"903","Mexico",1993,"Mexico-1993",95.98,458,95.98,323.14,1.99,36.89,20.95,99017
"904","Mexico",1993,"Mexico-1993",36.89,458,95.98,323.14,1.99,36.89,20.95,99017
"905","Mexico",1993,"Mexico-1993",1.99,458,95.98,323.14,1.99,36.89,20.95,99017
"906","Mexico",1994,"Mexico-1994",483.6,483.6,96.58,348.29,1.74,37,21.375,99642
"907","Mexico",1994,"Mexico-1994",348.29,483.6,96.58,348.29,1.74,37,21.375,99642
"908","Mexico",1994,"Mexico-1994",96.58,483.6,96.58,348.29,1.74,37,21.375,99642
"909","Mexico",1994,"Mexico-1994",37,483.6,96.58,348.29,1.74,37,21.375,99642
"910","Mexico",1994,"Mexico-1994",1.74,483.6,96.58,348.29,1.74,37,21.375,99642
"911","Mexico",1995,"Mexico-1995",464.6,464.6,97.55,328.84,1.84,36.37,21.3083333333333,101720
"912","Mexico",1995,"Mexico-1995",328.84,464.6,97.55,328.84,1.84,36.37,21.3083333333333,101720
"913","Mexico",1995,"Mexico-1995",97.55,464.6,97.55,328.84,1.84,36.37,21.3083333333333,101720
"914","Mexico",1995,"Mexico-1995",36.37,464.6,97.55,328.84,1.84,36.37,21.3083333333333,101720
"915","Mexico",1995,"Mexico-1995",1.84,464.6,97.55,328.84,1.84,36.37,21.3083333333333,101720
"916","Mexico",1996,"Mexico-1996",490.56,490.56,101.91,348.39,3.62,36.64,21.1916666666667,103936
"917","Mexico",1996,"Mexico-1996",348.39,490.56,101.91,348.39,3.62,36.64,21.1916666666667,103936
"918","Mexico",1996,"Mexico-1996",101.91,490.56,101.91,348.39,3.62,36.64,21.1916666666667,103936
"919","Mexico",1996,"Mexico-1996",36.64,490.56,101.91,348.39,3.62,36.64,21.1916666666667,103936
"920","Mexico",1996,"Mexico-1996",3.62,490.56,101.91,348.39,3.62,36.64,21.1916666666667,103936
"921","Mexico",1997,"Mexico-1997",518.59,518.59,106.34,371.54,4.17,36.55,20.8833333333333,102748
"922","Mexico",1997,"Mexico-1997",371.54,518.59,106.34,371.54,4.17,36.55,20.8833333333333,102748
"923","Mexico",1997,"Mexico-1997",106.34,518.59,106.34,371.54,4.17,36.55,20.8833333333333,102748
"924","Mexico",1997,"Mexico-1997",36.55,518.59,106.34,371.54,4.17,36.55,20.8833333333333,102748
"925","Mexico",1997,"Mexico-1997",4.17,518.59,106.34,371.54,4.17,36.55,20.8833333333333,102748
"926","Netherlands",1990,"Netherlands-1990",205.44,205.44,31.7,149.83,8.45,15.45,10.6666666666667,30976
"927","Netherlands",1990,"Netherlands-1990",149.83,205.44,31.7,149.83,8.45,15.45,10.6666666666667,30976
"928","Netherlands",1990,"Netherlands-1990",31.7,205.44,31.7,149.83,8.45,15.45,10.6666666666667,30976
"929","Netherlands",1990,"Netherlands-1990",15.45,205.44,31.7,149.83,8.45,15.45,10.6666666666667,30976
"930","Netherlands",1990,"Netherlands-1990",8.45,205.44,31.7,149.83,8.45,15.45,10.6666666666667,30976
"931","Netherlands",1991,"Netherlands-1991",210.79,210.79,32.04,155.95,7.2,15.6,9.40833333333333,31182
"932","Netherlands",1991,"Netherlands-1991",155.95,210.79,32.04,155.95,7.2,15.6,9.40833333333333,31182
"933","Netherlands",1991,"Netherlands-1991",32.04,210.79,32.04,155.95,7.2,15.6,9.40833333333333,31182
"934","Netherlands",1991,"Netherlands-1991",15.6,210.79,32.04,155.95,7.2,15.6,9.40833333333333,31182
"935","Netherlands",1991,"Netherlands-1991",7.2,210.79,32.04,155.95,7.2,15.6,9.40833333333333,31182
"936","Netherlands",1992,"Netherlands-1992",210.18,210.18,31.56,154.74,8.21,15.67,10.3416666666667,29639
"937","Netherlands",1992,"Netherlands-1992",154.74,210.18,31.56,154.74,8.21,15.67,10.3416666666667,29639
"938","Netherlands",1992,"Netherlands-1992",31.56,210.18,31.56,154.74,8.21,15.67,10.3416666666667,29639
"939","Netherlands",1992,"Netherlands-1992",15.67,210.18,31.56,154.74,8.21,15.67,10.3416666666667,29639
"940","Netherlands",1992,"Netherlands-1992",8.21,210.18,31.56,154.74,8.21,15.67,10.3416666666667,29639
"941","Netherlands",1993,"Netherlands-1993",215.69,215.69,30.98,159.74,8.92,16.05,9.40833333333333,36729
"942","Netherlands",1993,"Netherlands-1993",159.74,215.69,30.98,159.74,8.92,16.05,9.40833333333333,36729
"943","Netherlands",1993,"Netherlands-1993",30.98,215.69,30.98,159.74,8.92,16.05,9.40833333333333,36729
"944","Netherlands",1993,"Netherlands-1993",16.05,215.69,30.98,159.74,8.92,16.05,9.40833333333333,36729
"945","Netherlands",1993,"Netherlands-1993",8.92,215.69,30.98,159.74,8.92,16.05,9.40833333333333,36729
"946","Netherlands",1994,"Netherlands-1994",215.43,215.43,30.25,158.9,10.53,15.76,10.4583333333333,32735
"947","Netherlands",1994,"Netherlands-1994",158.9,215.43,30.25,158.9,10.53,15.76,10.4583333333333,32735
"948","Netherlands",1994,"Netherlands-1994",30.25,215.43,30.25,158.9,10.53,15.76,10.4583333333333,32735
"949","Netherlands",1994,"Netherlands-1994",15.76,215.43,30.25,158.9,10.53,15.76,10.4583333333333,32735
"950","Netherlands",1994,"Netherlands-1994",10.53,215.43,30.25,158.9,10.53,15.76,10.4583333333333,32735
"951","Netherlands",1995,"Netherlands-1995",220.82,220.82,29.63,165.81,10,15.39,10.2,35315
"952","Netherlands",1995,"Netherlands-1995",165.81,220.82,29.63,165.81,10,15.39,10.2,35315
"953","Netherlands",1995,"Netherlands-1995",29.63,220.82,29.63,165.81,10,15.39,10.2,35315
"954","Netherlands",1995,"Netherlands-1995",15.39,220.82,29.63,165.81,10,15.39,10.2,35315
"955","Netherlands",1995,"Netherlands-1995",10,220.82,29.63,165.81,10,15.39,10.2,35315
"956","New Zealand",1990,"New Zealand-1990",45.17,45.17,32.84,-3.58,0.93,14.99,10.375,6772
"957","New Zealand",1990,"New Zealand-1990",32.84,45.17,32.84,-3.58,0.93,14.99,10.375,6772
"958","New Zealand",1990,"New Zealand-1990",-3.58,45.17,32.84,-3.58,0.93,14.99,10.375,6772
"959","New Zealand",1990,"New Zealand-1990",14.99,45.17,32.84,-3.58,0.93,14.99,10.375,6772
"960","New Zealand",1990,"New Zealand-1990",0.93,45.17,32.84,-3.58,0.93,14.99,10.375,6772
"961","New Zealand",1991,"New Zealand-1991",44.62,44.62,32.23,-3.27,0.92,14.74,9.575,6841
"962","New Zealand",1991,"New Zealand-1991",32.23,44.62,32.23,-3.27,0.92,14.74,9.575,6841
"963","New Zealand",1991,"New Zealand-1991",-3.27,44.62,32.23,-3.27,0.92,14.74,9.575,6841
"964","New Zealand",1991,"New Zealand-1991",14.74,44.62,32.23,-3.27,0.92,14.74,9.575,6841
"965","New Zealand",1991,"New Zealand-1991",0.92,44.62,32.23,-3.27,0.92,14.74,9.575,6841
"966","New Zealand",1992,"New Zealand-1992",45.48,45.48,31.93,-1.49,0.48,14.57,8.975,7234
"967","New Zealand",1992,"New Zealand-1992",31.93,45.48,31.93,-1.49,0.48,14.57,8.975,7234
"968","New Zealand",1992,"New Zealand-1992",-1.49,45.48,31.93,-1.49,0.48,14.57,8.975,7234
"969","New Zealand",1992,"New Zealand-1992",14.57,45.48,31.93,-1.49,0.48,14.57,8.975,7234
"970","New Zealand",1992,"New Zealand-1992",0.48,45.48,31.93,-1.49,0.48,14.57,8.975,7234
"971","New Zealand",1993,"New Zealand-1993",44.56,44.56,31.85,-1.98,0.23,14.46,9.28333333333333,7024
"972","New Zealand",1993,"New Zealand-1993",31.85,44.56,31.85,-1.98,0.23,14.46,9.28333333333333,7024
"973","New Zealand",1993,"New Zealand-1993",-1.98,44.56,31.85,-1.98,0.23,14.46,9.28333333333333,7024
"974","New Zealand",1993,"New Zealand-1993",14.46,44.56,31.85,-1.98,0.23,14.46,9.28333333333333,7024
"975","New Zealand",1993,"New Zealand-1993",0.23,44.56,31.85,-1.98,0.23,14.46,9.28333333333333,7024
"976","New Zealand",1994,"New Zealand-1994",46.29,46.29,32.77,-1.61,0.22,14.91,9.66666666666667,7149
"977","New Zealand",1994,"New Zealand-1994",32.77,46.29,32.77,-1.61,0.22,14.91,9.66666666666667,7149
"978","New Zealand",1994,"New Zealand-1994",-1.61,46.29,32.77,-1.61,0.22,14.91,9.66666666666667,7149
"979","New Zealand",1994,"New Zealand-1994",14.91,46.29,32.77,-1.61,0.22,14.91,9.66666666666667,7149
"980","New Zealand",1994,"New Zealand-1994",0.22,46.29,32.77,-1.61,0.22,14.91,9.66666666666667,7149
"981","New Zealand",1995,"New Zealand-1995",47.55,47.55,33.54,-1.5,0.22,15.29,9.98333333333333,7736
"982","New Zealand",1995,"New Zealand-1995",33.54,47.55,33.54,-1.5,0.22,15.29,9.98333333333333,7736
"983","New Zealand",1995,"New Zealand-1995",-1.5,47.55,33.54,-1.5,0.22,15.29,9.98333333333333,7736
"984","New Zealand",1995,"New Zealand-1995",15.29,47.55,33.54,-1.5,0.22,15.29,9.98333333333333,7736
"985","New Zealand",1995,"New Zealand-1995",0.22,47.55,33.54,-1.5,0.22,15.29,9.98333333333333,7736
"986","New Zealand",1996,"New Zealand-1996",48.09,48.09,33.27,-0.39,0.39,14.83,9.9,8102
"987","New Zealand",1996,"New Zealand-1996",33.27,48.09,33.27,-0.39,0.39,14.83,9.9,8102
"988","New Zealand",1996,"New Zealand-1996",-0.39,48.09,33.27,-0.39,0.39,14.83,9.9,8102
"989","New Zealand",1996,"New Zealand-1996",14.83,48.09,33.27,-0.39,0.39,14.83,9.9,8102
"990","New Zealand",1996,"New Zealand-1996",0.39,48.09,33.27,-0.39,0.39,14.83,9.9,8102
"991","New Zealand",1997,"New Zealand-1997",50.39,50.39,33.34,1.93,0.35,14.76,9.7,7476
"992","New Zealand",1997,"New Zealand-1997",33.34,50.39,33.34,1.93,0.35,14.76,9.7,7476
"993","New Zealand",1997,"New Zealand-1997",1.93,50.39,33.34,1.93,0.35,14.76,9.7,7476
"994","New Zealand",1997,"New Zealand-1997",14.76,50.39,33.34,1.93,0.35,14.76,9.7,7476
"995","New Zealand",1997,"New Zealand-1997",0.35,50.39,33.34,1.93,0.35,14.76,9.7,7476
"996","New Zealand",1998,"New Zealand-1998",48.89,48.89,32.75,1.45,0.26,14.43,10.7583333333333,5962
"997","New Zealand",1998,"New Zealand-1998",32.75,48.89,32.75,1.45,0.26,14.43,10.7583333333333,5962
"998","New Zealand",1998,"New Zealand-1998",1.45,48.89,32.75,1.45,0.26,14.43,10.7583333333333,5962
"999","New Zealand",1998,"New Zealand-1998",14.43,48.89,32.75,1.45,0.26,14.43,10.7583333333333,5962
"1000","New Zealand",1998,"New Zealand-1998",0.26,48.89,32.75,1.45,0.26,14.43,10.7583333333333,5962
"1001","New Zealand",1999,"New Zealand-1999",51.14,51.14,33.15,2.82,0.34,14.83,10.6583333333333,7188
"1002","New Zealand",1999,"New Zealand-1999",33.15,51.14,33.15,2.82,0.34,14.83,10.6583333333333,7188
"1003","New Zealand",1999,"New Zealand-1999",2.82,51.14,33.15,2.82,0.34,14.83,10.6583333333333,7188
"1004","New Zealand",1999,"New Zealand-1999",14.83,51.14,33.15,2.82,0.34,14.83,10.6583333333333,7188
"1005","New Zealand",1999,"New Zealand-1999",0.34,51.14,33.15,2.82,0.34,14.83,10.6583333333333,7188
"1006","Norway",1990,"Norway-1990",30.91,30.91,5.85,14.15,5.99,4.91,2.5,10958
"1007","Norway",1990,"Norway-1990",14.15,30.91,5.85,14.15,5.99,4.91,2.5,10958
"1008","Norway",1990,"Norway-1990",5.85,30.91,5.85,14.15,5.99,4.91,2.5,10958
"1009","Norway",1990,"Norway-1990",4.91,30.91,5.85,14.15,5.99,4.91,2.5,10958
"1010","Norway",1990,"Norway-1990",5.99,30.91,5.85,14.15,5.99,4.91,2.5,10958
"1011","Norway",1991,"Norway-1991",28.34,28.34,5.9,12.21,5.45,4.78,1.58333333333333,10482
"1012","Norway",1991,"Norway-1991",12.21,28.34,5.9,12.21,5.45,4.78,1.58333333333333,10482
"1013","Norway",1991,"Norway-1991",5.9,28.34,5.9,12.21,5.45,4.78,1.58333333333333,10482
"1014","Norway",1991,"Norway-1991",4.78,28.34,5.9,12.21,5.45,4.78,1.58333333333333,10482
"1015","Norway",1991,"Norway-1991",5.45,28.34,5.9,12.21,5.45,4.78,1.58333333333333,10482
"1016","Norway",1992,"Norway-1992",28.89,28.89,6,15.4,3.26,4.23,1.95833333333333,10876
"1017","Norway",1992,"Norway-1992",15.4,28.89,6,15.4,3.26,4.23,1.95833333333333,10876
"1018","Norway",1992,"Norway-1992",6,28.89,6,15.4,3.26,4.23,1.95833333333333,10876
"1019","Norway",1992,"Norway-1992",4.23,28.89,6,15.4,3.26,4.23,1.95833333333333,10876
"1020","Norway",1992,"Norway-1992",3.26,28.89,6,15.4,3.26,4.23,1.95833333333333,10876
"1021","Norway",1993,"Norway-1993",30.74,30.74,6.07,16.98,3.25,4.44,0.975,12724
"1022","Norway",1993,"Norway-1993",16.98,30.74,6.07,16.98,3.25,4.44,0.975,12724
"1023","Norway",1993,"Norway-1993",6.07,30.74,6.07,16.98,3.25,4.44,0.975,12724
"1024","Norway",1993,"Norway-1993",4.44,30.74,6.07,16.98,3.25,4.44,0.975,12724
"1025","Norway",1993,"Norway-1993",3.25,30.74,6.07,16.98,3.25,4.44,0.975,12724
"1026","Norway",1994,"Norway-1994",32.28,32.28,6.13,18.63,3,4.53,1.01666666666667,10782
"1027","Norway",1994,"Norway-1994",18.63,32.28,6.13,18.63,3,4.53,1.01666666666667,10782
"1028","Norway",1994,"Norway-1994",6.13,32.28,6.13,18.63,3,4.53,1.01666666666667,10782
"1029","Norway",1994,"Norway-1994",4.53,32.28,6.13,18.63,3,4.53,1.01666666666667,10782
"1030","Norway",1994,"Norway-1994",3,32.28,6.13,18.63,3,4.53,1.01666666666667,10782
"1031","Norway",1995,"Norway-1995",31.6,31.6,6.09,18.05,2.89,4.56,1.1,11794
"1032","Norway",1995,"Norway-1995",18.05,31.6,6.09,18.05,2.89,4.56,1.1,11794
"1033","Norway",1995,"Norway-1995",6.09,31.6,6.09,18.05,2.89,4.56,1.1,11794
"1034","Norway",1995,"Norway-1995",4.56,31.6,6.09,18.05,2.89,4.56,1.1,11794
"1035","Norway",1995,"Norway-1995",2.89,31.6,6.09,18.05,2.89,4.56,1.1,11794
"1036","Poland",1990,"Poland-1990",429.16,429.16,67.02,337.06,0.15,24.92,9.19166666666667,66609
"1037","Poland",1990,"Poland-1990",337.06,429.16,67.02,337.06,0.15,24.92,9.19166666666667,66609
"1038","Poland",1990,"Poland-1990",67.02,429.16,67.02,337.06,0.15,24.92,9.19166666666667,66609
"1039","Poland",1990,"Poland-1990",24.92,429.16,67.02,337.06,0.15,24.92,9.19166666666667,66609
"1040","Poland",1990,"Poland-1990",0.15,429.16,67.02,337.06,0.15,24.92,9.19166666666667,66609
"1041","Poland",1991,"Poland-1991",424.94,424.94,62.28,338.47,0.18,24.01,8.225,67158
"1042","Poland",1991,"Poland-1991",338.47,424.94,62.28,338.47,0.18,24.01,8.225,67158
"1043","Poland",1991,"Poland-1991",62.28,424.94,62.28,338.47,0.18,24.01,8.225,67158
"1044","Poland",1991,"Poland-1991",24.01,424.94,62.28,338.47,0.18,24.01,8.225,67158
"1045","Poland",1991,"Poland-1991",0.18,424.94,62.28,338.47,0.18,24.01,8.225,67158
"1046","Poland",1992,"Poland-1992",414.15,414.15,60.62,330.22,0.21,23.11,8.83333333333333,63823
"1047","Poland",1992,"Poland-1992",330.22,414.15,60.62,330.22,0.21,23.11,8.83333333333333,63823
"1048","Poland",1992,"Poland-1992",60.62,414.15,60.62,330.22,0.21,23.11,8.83333333333333,63823
"1049","Poland",1992,"Poland-1992",23.11,414.15,60.62,330.22,0.21,23.11,8.83333333333333,63823
"1050","Poland",1992,"Poland-1992",0.21,414.15,60.62,330.22,0.21,23.11,8.83333333333333,63823
"1051","Poland",1993,"Poland-1993",413.64,413.64,58.75,330.86,0.25,23.78,7.86666666666667,64687
"1052","Poland",1993,"Poland-1993",330.86,413.64,58.75,330.86,0.25,23.78,7.86666666666667,64687
"1053","Poland",1993,"Poland-1993",58.75,413.64,58.75,330.86,0.25,23.78,7.86666666666667,64687
"1054","Poland",1993,"Poland-1993",23.78,413.64,58.75,330.86,0.25,23.78,7.86666666666667,64687
"1055","Poland",1993,"Poland-1993",0.25,413.64,58.75,330.86,0.25,23.78,7.86666666666667,64687
